ID,Target,stat_mean,stat_std,stat_variance,stat_median,stat_min,stat_max,stat_range,stat_skewness,stat_kurtosis,stat_energy,stat_rms,stat_p10,stat_p25,stat_p75,stat_p90,stat_iqr,glcm_contrast_d1_a0,glcm_contrast_d1_a45,glcm_contrast_d1_a90,glcm_contrast_d1_a135,glcm_contrast_d3_a0,glcm_contrast_d3_a45,glcm_contrast_d3_a90,glcm_contrast_d3_a135,glcm_contrast_d5_a0,glcm_contrast_d5_a45,glcm_contrast_d5_a90,glcm_contrast_d5_a135,glcm_dissimilarity_d1_a0,glcm_dissimilarity_d1_a45,glcm_dissimilarity_d1_a90,glcm_dissimilarity_d1_a135,glcm_dissimilarity_d3_a0,glcm_dissimilarity_d3_a45,glcm_dissimilarity_d3_a90,glcm_dissimilarity_d3_a135,glcm_dissimilarity_d5_a0,glcm_dissimilarity_d5_a45,glcm_dissimilarity_d5_a90,glcm_dissimilarity_d5_a135,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a45,glcm_homogeneity_d1_a90,glcm_homogeneity_d1_a135,glcm_homogeneity_d3_a0,glcm_homogeneity_d3_a45,glcm_homogeneity_d3_a90,glcm_homogeneity_d3_a135,glcm_homogeneity_d5_a0,glcm_homogeneity_d5_a45,glcm_homogeneity_d5_a90,glcm_homogeneity_d5_a135,glcm_energy_d1_a0,glcm_energy_d1_a45,glcm_energy_d1_a90,glcm_energy_d1_a135,glcm_energy_d3_a0,glcm_energy_d3_a45,glcm_energy_d3_a90,glcm_energy_d3_a135,glcm_energy_d5_a0,glcm_energy_d5_a45,glcm_energy_d5_a90,glcm_energy_d5_a135,glcm_correlation_d1_a0,glcm_correlation_d1_a45,glcm_correlation_d1_a90,glcm_correlation_d1_a135,glcm_correlation_d3_a0,glcm_correlation_d3_a45,glcm_correlation_d3_a90,glcm_correlation_d3_a135,glcm_correlation_d5_a0,glcm_correlation_d5_a45,glcm_correlation_d5_a90,glcm_correlation_d5_a135,glcm_ASM_d1_a0,glcm_ASM_d1_a45,glcm_ASM_d1_a90,glcm_ASM_d1_a135,glcm_ASM_d3_a0,glcm_ASM_d3_a45,glcm_ASM_d3_a90,glcm_ASM_d3_a135,glcm_ASM_d5_a0,glcm_ASM_d5_a45,glcm_ASM_d5_a90,glcm_ASM_d5_a135,fft_mean_magnitude,fft_std_magnitude,fft_max_magnitude,fft_min_magnitude,fft_dc_magnitude,fft_mean_magnitude_no_dc,fft_std_magnitude_no_dc,fft_spectral_energy,fft_mag_p10,fft_mag_p25,fft_mag_p50,fft_mag_p75,fft_mag_p90
1016,0,-3.7626784315784936,16.173670337633595,261.58761219044885,0.44689460691774624,-59.90628030518941,36.52415287031147,96.43043317550088,-1.781965257869377,2.320249003380191,952975.9682032256,16.60558222917567,-36.76069993295137,-3.0102656062139914,4.114426204979987,8.677525853184827,7.124691811193978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.4827921723857,910.7336685386838,20013.243573103744,2.857961607481651,13003.81665953527,347.7201137408072,884.9505693711211,3293484946.1103473,92.07877374534317,153.3780278669528,245.06812806114345,369.7631220300429,521.2335138059948
1017,0,-3.7470676470855597,16.570640960819837,274.58614185240015,0.6060661776910036,-63.328235962634864,31.49775181106976,94.82598777370463,-1.7722969208316748,2.212324485232555,997493.7293714376,16.98901579857513,-38.13162762024612,-3.021035912514901,4.619998936498414,8.899474325402561,7.641034849013314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.5534641058516,935.577952445993,19805.375921416562,1.7245973969254036,12949.86578832769,345.8063964587661,910.7072210156772,3447338328.7076883,87.5899844744684,147.7251357930196,235.91477468829137,342.34504258988716,488.3001230981005
1018,0,-4.019572916034033,15.20509259540437,231.19484083482078,-0.01940465906236885,-56.5309674486748,31.363990912680173,87.89495836135498,-1.8818992308525284,2.5921837978681266,854847.845897939,15.727422142936685,-35.30731188754132,-2.5896858873804613,3.305228777159916,7.157105165286088,5.894914664540377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.1478892020524,867.7513876196416,18410.64045498802,5.3206501449885835,13891.643997813619,315.1283162860184,836.4828236131808,2954354155.423277,79.54226195223427,133.1322545688649,216.59793692699623,320.285409799068,464.911372314471
1019,0,-3.7505510173207535,16.241197054143143,263.77648175150796,0.46903331573546225,-59.68988628965796,32.162646033182426,91.85253232284039,-1.78931654354883,2.3304961682681444,960225.8043514763,16.668626658637287,-36.8723598824936,-2.967912736599891,4.280473917601806,8.69637970850011,7.248386654201697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.8495968028047,913.7922450940197,19520.88277734156,2.9115541828922575,12961.904315860522,350.0990457854839,888.2804619450463,3318540379.838702,89.76764815421521,147.67279797087502,241.4767430120209,356.5629757327736,535.1589729468008
102,2,-4.657662168318035,17.090738167358463,292.09333110520333,0.28906338796549874,-62.84407011226669,30.667555550918884,93.51162566318558,-1.9165285161879624,2.443739769777185,1084448.3834167523,17.71403816128283,-41.86369923453152,-2.4698256257047286,3.381211934338965,7.296777642874019,5.851037560043693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.70545004288505,982.6629819665968,21525.605390073542,5.020372250443647,16096.880453707126,340.047787874567,945.4322050053065,3747853613.088296,98.8485128401595,155.9063470716856,240.6932778655252,348.7521942296462,463.9301298519788
1020,1,-3.0554263063774965,8.102412897253151,65.64909475757419,-0.0746708602928408,-38.55386141501344,8.419200267597402,46.97306168261085,-2.4365059930796678,4.474244892288043,259147.20846393614,8.659372071419371,-18.476007790627445,-0.40827955956119477,0.22994878641887667,0.48418289189183095,0.6382283459800715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.45492328838375,482.78309437042043,10559.553314840632,3.413886017203406,10559.553314840632,158.39949698200624,449.2136138164379,895612752.4513634,40.075432452765355,65.57041498476833,103.92855517617954,154.27109137215206,221.80378309798374
1021,0,-3.880017516066611,16.498353631850808,272.19567256160474,0.5154649862263403,-64.84655414021559,34.22456195348893,99.07111609370452,-1.8022705619714876,2.282312272723532,992736.7205296496,16.948457407286025,-38.306068049200334,-2.9287686083612954,4.301923038505239,8.62441930346781,7.230691646866535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0333356309853,934.3434331988121,20241.69300254334,7.77532103590162,13409.340535526211,342.15331811491865,907.5457846719675,3430898106.150469,84.5257854105407,144.69034011890872,234.05045759755714,348.15677125309475,501.53608417553835
1022,0,-3.900726680075274,15.214201553391549,231.47192890722184,0.114539269677794,-58.66431216376092,28.124765964072637,86.78907812783356,-1.8824214277692728,2.608717346180465,852552.3370978008,15.706291654616404,-34.79605135293962,-2.7659581940118936,3.559375390707527,7.283401875126451,6.32533358471942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.3870703129082,864.8544038462398,18334.188692333177,5.456257306010751,13480.911406340147,319.4863436328328,835.4013781024556,2946420877.0099993,82.80847906138591,134.8992393255191,214.97090870345184,323.21760536977183,467.7008443841791
1023,0,-3.8676721839679042,15.370403800383487,236.24931298684317,-0.08200805445318485,-58.52077001533726,36.322945635031175,94.84371565036844,-1.8018764633077624,2.4053390976217983,868175.5430343704,15.849548924479908,-35.35776779687579,-2.724494113931037,3.413228064266845,7.887507801310001,6.1377221781978815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.40057911056124,871.2123738548346,18153.791230558298,5.936854923150944,13366.675067793076,326.5329069265933,842.5282703723351,3000414676.7267833,83.94759874229469,141.59297640108664,223.47150381512688,332.2587589461677,488.5836127295236
1024,0,-3.832548938734118,16.45525382840796,270.7753785573349,0.5182563620487797,-61.00146015835509,36.36362853965907,97.36508869801415,-1.7740297502536257,2.3091791541788345,986562.9271012385,16.895674296254853,-37.452426626172674,-2.8330438233229795,4.177822202276708,8.433480143282207,7.010866025599688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.13558790963424,927.5999360183878,19530.743307708777,4.231436500524571,13245.289132265112,351.3030389709001,901.3245159785457,3409561476.06188,89.74301511188635,150.27980747305674,239.64891707446262,364.68084034494166,533.7564498897314
1025,0,-3.816583448071023,15.469559038359549,239.30725684129163,0.18121632504234136,-62.73521775245139,33.25699614320812,95.99221389565952,-1.8121755128733914,2.4683433182006764,877387.0442943098,15.933410371209966,-35.11133064102118,-2.7305920857236714,3.484183505691404,7.684677232597357,6.2147755914150755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.18952057808013,876.1852234279983,19129.96897025845,3.0068438022360118,13190.11239653346,327.37293713000906,848.4532041770923,3032249625.081135,82.89609263138775,138.96642244513086,220.1031937171266,331.871343275276,482.1021386037995
1026,2,-4.681066030587329,16.93436978705561,286.7728800847418,0.3037995254019446,-61.95013652146638,29.41639075856536,91.36652728003175,-1.928721127029802,2.5025228899098586,1066816.2560283435,17.569441063035,-40.83887902078357,-2.4454323780060636,3.321552613545456,6.7185769482697575,5.766984991551519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.8552380492485,975.0045962572348,21770.940851969866,7.381617282982974,16177.764201709811,336.1741720186611,937.0560280156333,3686916980.833954,97.85040801143823,154.81288376537574,235.91129665633713,343.8238900050916,469.5250186246735
1027,0,-3.8515911538994656,16.177661514137082,261.7167320659921,0.3417699683908647,-59.8466777707446,32.857644696215075,92.70432246695967,-1.7901272001341717,2.310441908843435,955761.9372845176,16.62983723560723,-37.204532718038585,-2.8797874969676776,4.093693641832045,8.312043847367422,6.973481138799723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.9187304599207,913.2456716671342,19411.28927774897,9.509975374755923,13311.09902787655,345.06713930602126,886.2402018590825,3303113255.255293,90.4008220878436,151.33563511217508,235.5249952457792,353.1297757560742,501.00610112128516
1028,0,-3.76660210071978,16.056353039321287,257.8064729233219,0.38904269419722093,-57.84306377496386,31.345947210066324,89.18901098503018,-1.7710554206729212,2.2947980349665036,940010.4494500675,16.49223345421925,-36.85215381960842,-2.848993049736048,4.029088310882697,8.520571466263574,6.878081360618745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.2443085295268,904.8405113758221,19256.698107749085,13.566693924201616,13017.37686008756,344.47770642880704,878.8141329066967,3248676113.2994337,87.27451902737232,145.23788630477895,235.21872635542994,359.5935539719158,515.6582433739381
1029,0,-3.752243467528612,16.236663029890018,263.62922634619724,0.5264093209157812,-60.74651167395778,28.59957142587124,89.34608309982902,-1.7866579311305655,2.258528647849179,959760.7743253539,16.664589925521973,-37.29025951084235,-2.9883266022913393,4.344424084262995,8.568154069114717,7.332750686554334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.33445264491627,917.1665928538174,19903.824238618057,3.768679149917875,12967.753423778879,340.5822091773876,891.687369566435,3316933236.0684233,84.67944343248185,151.47316257899385,233.36006176832484,343.2168735741289,482.76487102130545
103,0,-3.794241421815581,15.53000003204781,241.180900995405,0.16957977346090908,-62.98959227651941,33.39240930018599,96.38200157670539,-1.8077108328373097,2.4535521025713054,883274.6959341448,15.986781069446913,-35.116308847849744,-2.789590629063309,3.7309445282748634,7.719323771276495,6.5205351573381725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.5393955521215,877.8883812687475,18671.435758999,8.089253580410054,13112.898353794644,331.7451541303058,850.5682492023667,3052597349.148404,79.83146623263956,140.2473438405566,228.18795884413748,343.4195143645191,495.8183953925547
1030,0,-3.6965732529089537,15.37448898816413,236.37491164718006,0.2076148556217726,-59.03810225347232,33.38951170267546,92.42761395614778,-1.8061461836031425,2.4648903710020083,864136.7382342597,15.812639421086601,-34.998854154690804,-2.8170383895181024,3.8625955281890403,7.904669821990194,6.679633917707143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.62412137769667,867.2735644688267,18470.569813452003,3.4901865803983863,12775.357162053346,330.92754812478773,841.0699450965839,2986456567.337601,82.02600990672683,141.40604766174724,229.34938114605717,334.7755532042935,499.62613633101813
1031,0,-3.8909547913895817,16.419374529807133,269.5958599500792,0.3640819188676751,-59.78856758435935,30.886277497301094,90.67484508166044,-1.7709033341057787,2.2417174688663026,984045.5048634051,16.87410409884675,-37.99050485495015,-2.907326149132971,4.207931431027646,8.493621331080085,7.115257580160617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.61555957731616,929.8362166755304,20098.476349055432,5.840831058824959,13447.139759042393,341.72460478592654,902.7444746279959,3400861264.807928,83.70144044919702,149.7428991312161,234.6908883740366,354.9042851077752,497.80081288851255
1032,0,-3.5788515027721806,16.239280201149185,263.71422145143595,0.5859138451721495,-60.21024092804785,31.46801962715376,91.67826055520162,-1.761285214346387,2.2677860632114957,955661.4127768227,16.628962671505718,-37.00356627658299,-3.0526837627003447,4.460095218259545,9.113499643094901,7.512778980959889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.33498624654516,911.1027001927299,19264.85733557369,6.410105718950043,12368.510793580655,350.7561347437729,887.9000412635258,3302765842.556699,91.9017880365686,153.87118412146344,244.99023787634485,361.38966270458036,520.2437419843747
1033,0,-3.777839602646851,16.244090166313438,263.87046533132093,0.4797036088517039,-60.18349855450282,53.41440342659659,113.59790198109941,-1.779654067354054,2.3289198707169794,961260.6092359028,16.677605865190834,-37.525226126823455,-2.9228881620088805,4.202734248433291,8.55834943739657,7.125622410442172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.34442444393653,916.4697328306733,19713.617006374934,5.764850604608518,13056.213666747517,344.56658484128974,890.6234876735822,3322116665.51928,93.22563981780078,152.6461037722961,239.3609594587646,351.85022959092066,507.75855363158445
1034,2,-4.146894213799847,17.87587989283179,319.5470819429479,0.7944162994773569,-62.3132006035676,36.149762207325765,98.46296281089337,-1.8413153824912827,2.289558437219333,1163786.6196750915,18.350580741856497,-42.57209989536256,-2.5551603947735804,4.588848663197211,8.96538505144461,7.144009057970791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0330517297488,1011.1309330061579,22125.517462339867,4.409038558914128,14331.666402892271,371.8861575159489,982.8811734095075,4022046557.597116,107.81842835286156,172.41529238294896,269.0976183680731,383.00085775112484,516.922446270156
1035,0,-3.8725657268295977,15.360985130630231,235.95986418344305,-0.06499345669860535,-57.15287903327163,35.2700502576286,92.42292929090023,-1.7887156281193675,2.433074703538532,867306.1115245534,15.84161069752878,-35.10792770247731,-2.6926911485906184,3.4415536636220745,7.7586426507802795,6.1342448122126925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.9070431226552,870.9003699750161,18287.40493182803,4.406166214415018,13383.587151923091,326.03447739582555,842.1275498208155,2997409921.4288564,84.98875259271956,136.0657134147202,222.60190471728077,339.2292913706603,499.8438272936437
1036,0,-3.7664118395462505,15.96014926501615,254.72636456159557,0.5209356252677633,-61.054094206568045,33.56440566133405,94.6184998679021,-1.795307187966123,2.3765040270889237,929360.6416742506,16.398543310509922,-36.524945053024,-3.0462243855201416,3.9795769283672713,8.279841698639181,7.025801313887413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.92928587399155,903.9817559764072,19246.18927304452,12.507310834819261,13016.71931747184,331.16287403444534,877.8755417404681,3211870377.62621,83.89400974169735,141.65828333963842,223.6715007428189,336.7057662812454,490.7761287969297
